date,eur_cad_rate
01-02-2013,1.356923
02-02-2013,1.367751
03-02-2013,1.359984
04-02-2013,1.359913
05-02-2013,1.351225
06-02-2013,1.354136
07-02-2013,1.347196
08-02-2013,1.337824
09-02-2013,1.340488
10-02-2013,1.339745
11-02-2013,1.339611
12-02-2013,1.349738
13-02-2013,1.349873
14-02-2013,1.347227
15-02-2013,1.333955
16-02-2013,1.345563
17-02-2013,1.345248
18-02-2013,1.344693
19-02-2013,1.348008
20-02-2013,1.354818
21-02-2013,1.357391
22-02-2013,1.345031
23-02-2013,1.346797
24-02-2013,1.347522
25-02-2013,1.347522
26-02-2013,1.354246
27-02-2013,1.342473
28-02-2013,1.343243
01-03-2013,1.345678
02-03-2013,1.33594
04-03-2013,1.336971
05-03-2013,1.338138
06-03-2013,1.339842
07-03-2013,1.339202
08-03-2013,1.349293
09-03-2013,1.334689
10-03-2013,1.337694
11-03-2013,1.337759
12-03-2013,1.335928
13-03-2013,1.336243
14-03-2013,1.330922
15-03-2013,1.329779
16-03-2013,1.331072
17-03-2013,1.333338
18-03-2013,1.333338
19-03-2013,1.32549
20-03-2013,1.321193
21-03-2013,1.328552
22-03-2013,1.322767
23-03-2013,1.327946
26-03-2013,1.314267
27-03-2013,1.308312
28-03-2013,1.299036
29-03-2013,1.302831
30-03-2013,1.303857
31-03-2013,1.30456
01-04-2013,1.30456
02-04-2013,1.306471
03-04-2013,1.301964
04-04-2013,1.30119
05-04-2013,1.305003
06-04-2013,1.324172
07-04-2013,1.310039
08-04-2013,1.317034
09-04-2013,1.326186
10-04-2013,1.3288
11-04-2013,1.326189
12-04-2013,1.326174
13-04-2013,1.327135
14-04-2013,1.328901
15-04-2013,1.329102
16-04-2013,1.336038
17-04-2013,1.347461
18-04-2013,1.338769
19-04-2013,1.340383
20-04-2013,1.341884
21-04-2013,1.339685
22-04-2013,1.339724
23-04-2013,1.339948
24-04-2013,1.33407
25-04-2013,1.336407
26-04-2013,1.327241
27-04-2013,1.324723
28-04-2013,1.325854
29-04-2013,1.325854
30-04-2013,1.325503
01-05-2013,1.32526
02-05-2013,1.330542
03-05-2013,1.317493
04-05-2013,1.321539
05-05-2013,1.322231
06-05-2013,1.322231
07-05-2013,1.317424
08-05-2013,1.315616
09-05-2013,1.3203
10-05-2013,1.313863
11-05-2013,1.313099
12-05-2013,1.313138
13-05-2013,1.313138
14-05-2013,1.311365
15-05-2013,1.314591
16-05-2013,1.309881
17-05-2013,1.312358
18-05-2013,1.319138
19-05-2013,1.319927
20-05-2013,1.319927
21-05-2013,1.319636
22-05-2013,1.324403
23-05-2013,1.333396
24-05-2013,1.33409
25-05-2013,1.33554
26-05-2013,1.334523
27-05-2013,1.334523
28-05-2013,1.336415
29-05-2013,1.336478
30-05-2013,1.339093
31-05-2013,1.34564
01-06-2013,1.342384
02-06-2013,1.34809
03-06-2013,1.348406
04-06-2013,1.344845
05-06-2013,1.352964
06-06-2013,1.353621
07-06-2013,1.357917
08-06-2013,1.351653
09-06-2013,1.348273
10-06-2013,1.348273
11-06-2013,1.350591
12-06-2013,1.353938
13-06-2013,1.359432
14-06-2013,1.357473
15-06-2013,1.356168
16-06-2013,1.357438
17-06-2013,1.357438
18-06-2013,1.359008
19-06-2013,1.368461
20-06-2013,1.364605
21-06-2013,1.372272
22-06-2013,1.375314
23-06-2013,1.372713
24-06-2013,1.372713
25-06-2013,1.378015
26-06-2013,1.376116
27-06-2013,1.363352
28-06-2013,1.366487
29-06-2013,1.366363
30-06-2013,1.368586
01-07-2013,1.368586
02-07-2013,1.372043
03-07-2013,1.369569
04-07-2013,1.367536
05-07-2013,1.357512
06-07-2013,1.359233
07-07-2013,1.357862
08-07-2013,1.357862
09-07-2013,1.359688
10-07-2013,1.344988
11-07-2013,1.350962
12-07-2013,1.356877
13-07-2013,1.358512
14-07-2013,1.358505
15-07-2013,1.358505
16-07-2013,1.361786
17-07-2013,1.364227
18-07-2013,1.368267
19-07-2013,1.360935
20-07-2013,1.361876
21-07-2013,1.362855
22-07-2013,1.362855
23-07-2013,1.363855
24-07-2013,1.360946
25-07-2013,1.360142
26-07-2013,1.360909
27-07-2013,1.365816
28-07-2013,1.364807
29-07-2013,1.364807
30-07-2013,1.361387
31-07-2013,1.365296
01-08-2013,1.366848
02-08-2013,1.366568
03-08-2013,1.379714
04-08-2013,1.379765
05-08-2013,1.379765
06-08-2013,1.375057
07-08-2013,1.379614
08-08-2013,1.389541
09-08-2013,1.381522
10-08-2013,1.372461
11-08-2013,1.372583
12-08-2013,1.372583
13-08-2013,1.371291
14-08-2013,1.37179
15-08-2013,1.368868
16-08-2013,1.375101
17-08-2013,1.378598
18-08-2013,1.3775
19-08-2013,1.37784
20-08-2013,1.380102
21-08-2013,1.393813
22-08-2013,1.396736
23-08-2013,1.406029
24-08-2013,1.407758
25-08-2013,1.404858
26-08-2013,1.404858
27-08-2013,1.40493
28-08-2013,1.405859
29-08-2013,1.396775
30-08-2013,1.39497
31-08-2013,1.389599
01-09-2013,1.393114
02-09-2013,1.393317
03-09-2013,1.391948
04-09-2013,1.387739
05-09-2013,1.385587
06-09-2013,1.378018
07-09-2013,1.369197
08-09-2013,1.371604
09-09-2013,1.371604
10-09-2013,1.375392
11-09-2013,1.373361
12-09-2013,1.37386
13-09-2013,1.372969
14-09-2013,1.375227
15-09-2013,1.376595
16-09-2013,1.376595
17-09-2013,1.376507
18-09-2013,1.375782
19-09-2013,1.376526
20-09-2013,1.38717
21-09-2013,1.392636
22-09-2013,1.39365
23-09-2013,1.39365
24-09-2013,1.388306
25-09-2013,1.388649
26-09-2013,1.394272
27-09-2013,1.391721
28-09-2013,1.394155
29-09-2013,1.393608
30-09-2013,1.393599
01-10-2013,1.393492
02-10-2013,1.39758
03-10-2013,1.403101
04-10-2013,1.4056
05-10-2013,1.396689
06-10-2013,1.395844
07-10-2013,1.395844
08-10-2013,1.400079
09-10-2013,1.403803
10-10-2013,1.404925
11-10-2013,1.404447
12-10-2013,1.405502
13-10-2013,1.401899
14-10-2013,1.401899
15-10-2013,1.405786
16-10-2013,1.400199
17-10-2013,1.397682
18-10-2013,1.406206
19-10-2013,1.408407
20-10-2013,1.407732
21-10-2013,1.407732
22-10-2013,1.407931
23-10-2013,1.418062
24-10-2013,1.431101
25-10-2013,1.439449
26-10-2013,1.441401
27-10-2013,1.442809
28-10-2013,1.442809
29-10-2013,1.440015
30-10-2013,1.438353
31-10-2013,1.440785
01-11-2013,1.418019
02-11-2013,1.40845
03-11-2013,1.405674
04-11-2013,1.405674
05-11-2013,1.407539
06-11-2013,1.407582
07-11-2013,1.409769
08-11-2013,1.398256
09-11-2013,1.400454
10-11-2013,1.400682
11-11-2013,1.400972
12-11-2013,1.404578
13-11-2013,1.410006
14-11-2013,1.408928
15-11-2013,1.413441
16-11-2013,1.410452
17-11-2013,1.408643
18-11-2013,1.408805
19-11-2013,1.409715
20-11-2013,1.416185
21-11-2013,1.405418
22-11-2013,1.415756
23-11-2013,1.42668
24-11-2013,1.425602
25-11-2013,1.425602
26-11-2013,1.424642
27-11-2013,1.429669
28-11-2013,1.437276
29-11-2013,1.440237
30-11-2013,1.441382
01-12-2013,1.443001
02-12-2013,1.443001
03-12-2013,1.441284
04-12-2013,1.450439
05-12-2013,1.450068
06-12-2013,1.453893
07-12-2013,1.459787
08-12-2013,1.45811
09-12-2013,1.45811
10-12-2013,1.460374
11-12-2013,1.46279
12-12-2013,1.463809
13-12-2013,1.463657
14-12-2013,1.455677
15-12-2013,1.454648
16-12-2013,1.454648
17-12-2013,1.455714
18-12-2013,1.459223
19-12-2013,1.46506
20-12-2013,1.460072
21-12-2013,1.460108
22-12-2013,1.454407
23-12-2013,1.454407
24-12-2013,1.453254
25-12-2013,1.452193
26-12-2013,1.454559
27-12-2013,1.457345
28-12-2013,1.472475
29-12-2013,1.471351
30-12-2013,1.471351
31-12-2013,1.469711
01-01-2014,1.464033
02-01-2014,1.459819
03-01-2014,1.454154
04-01-2014,1.444549
05-01-2014,1.445122
06-01-2014,1.445122
07-01-2014,1.454139
08-01-2014,1.462374
09-01-2014,1.467571
10-01-2014,1.474639
11-01-2014,1.491781
12-01-2014,1.489723
13-01-2014,1.489723
14-01-2014,1.483678
15-01-2014,1.495567
16-01-2014,1.487641
17-01-2014,1.486236
18-01-2014,1.485084
19-01-2014,1.484431
20-01-2014,1.484431
21-01-2014,1.486972
22-01-2014,1.488483
23-01-2014,1.500627
24-01-2014,1.522395
25-01-2014,1.513385
26-01-2014,1.515963
27-01-2014,1.515963
28-01-2014,1.517235
29-01-2014,1.522598
30-01-2014,1.522548
31-01-2014,1.513618
01-02-2014,1.50277
02-02-2014,1.501258
03-02-2014,1.501258
04-02-2014,1.497724
05-02-2014,1.493062
06-02-2014,1.500061
07-02-2014,1.50425
08-02-2014,1.499312
09-02-2014,1.504271
10-02-2014,1.504271
11-02-2014,1.507631
12-02-2014,1.505184
13-02-2014,1.494503
14-02-2014,1.501651
15-02-2014,1.502964
16-02-2014,1.503522
17-02-2014,1.503522
18-02-2014,1.503011
19-02-2014,1.506385
20-02-2014,1.519537
21-02-2014,1.520572
22-02-2014,1.527583
23-02-2014,1.52713
24-02-2014,1.52713
25-02-2014,1.519433
26-02-2014,1.523018
27-02-2014,1.519571
28-02-2014,1.528443
01-03-2014,1.528702
02-03-2014,1.527205
03-03-2014,1.527205
04-03-2014,1.526524
05-03-2014,1.525233
06-03-2014,1.517971
07-03-2014,1.5186
08-03-2014,1.537332
09-03-2014,1.538802
10-03-2014,1.538802
11-03-2014,1.540544
12-03-2014,1.537443
13-03-2014,1.545333
14-03-2014,1.53871
15-03-2014,1.543128
16-03-2014,1.544639
17-03-2014,1.544639
18-03-2014,1.5389
19-03-2014,1.542032
20-03-2014,1.554401
21-03-2014,1.550367
22-03-2014,1.544842
23-03-2014,1.548903
24-03-2014,1.548903
25-03-2014,1.547277
26-03-2014,1.541479
27-03-2014,1.534595
28-03-2014,1.519352
29-03-2014,1.52229
30-03-2014,1.521183
31-03-2014,1.521183
01-04-2014,1.519277
02-04-2014,1.520907
03-04-2014,1.517515
04-04-2014,1.514524
05-04-2014,1.504102
06-04-2014,1.505095
07-04-2014,1.505095
08-04-2014,1.507353
09-04-2014,1.507124
10-04-2014,1.503609
11-04-2014,1.516775
12-04-2014,1.524175
13-04-2014,1.524292
14-04-2014,1.524292
15-04-2014,1.514896
16-04-2014,1.517728
17-04-2014,1.521378
18-04-2014,1.521025
19-04-2014,1.523411
20-04-2014,1.522947
21-04-2014,1.522947
22-04-2014,1.519818
23-04-2014,1.520204
24-04-2014,1.524062
25-04-2014,1.525328
26-04-2014,1.527434
27-04-2014,1.526994
28-04-2014,1.526649
29-04-2014,1.527208
30-04-2014,1.512361
01-05-2014,1.517809
02-05-2014,1.520792
03-05-2014,1.522833
04-05-2014,1.522633
05-05-2014,1.52277
06-05-2014,1.520165
07-05-2014,1.515981
08-05-2014,1.516028
09-05-2014,1.499032
10-05-2014,1.499384
11-05-2014,1.499694
12-05-2014,1.499694
13-05-2014,1.498431
14-05-2014,1.495915
15-05-2014,1.49064
16-05-2014,1.493132
17-05-2014,1.488639
18-05-2014,1.487306
19-05-2014,1.487459
20-05-2014,1.491203
21-05-2014,1.493386
22-05-2014,1.493654
23-05-2014,1.486791
24-05-2014,1.481586
25-05-2014,1.480853
26-05-2014,1.481287
27-05-2014,1.481457
28-05-2014,1.480388
29-05-2014,1.479178
30-05-2014,1.474955
31-05-2014,1.479588
01-06-2014,1.478472
02-06-2014,1.478472
03-06-2014,1.482607
04-06-2014,1.48737
05-06-2014,1.488046
06-06-2014,1.493175
07-06-2014,1.491065
08-06-2014,1.49103
09-06-2014,1.49103
10-06-2014,1.482626
11-06-2014,1.478247
12-06-2014,1.471298
13-06-2014,1.472313
14-06-2014,1.469907
15-06-2014,1.470033
16-06-2014,1.470033
17-06-2014,1.472684
18-06-2014,1.47104
19-06-2014,1.475998
20-06-2014,1.47233
21-06-2014,1.461472
22-06-2014,1.463168
23-06-2014,1.463168
24-06-2014,1.459431
25-06-2014,1.460064
26-06-2014,1.462015
27-06-2014,1.455103
28-06-2014,1.454914
29-06-2014,1.455744
30-06-2014,1.455744
01-07-2014,1.460948
02-07-2014,1.455624
03-07-2014,1.456407
04-07-2014,1.44652
05-07-2014,1.448119
06-07-2014,1.448246
07-07-2014,1.448246
08-07-2014,1.451919
09-07-2014,1.453024
10-07-2014,1.452273
11-07-2014,1.449613
12-07-2014,1.459866
13-07-2014,1.460843
14-07-2014,1.460843
15-07-2014,1.457998
16-07-2014,1.459684
17-07-2014,1.453058
18-07-2014,1.452557
19-07-2014,1.452806
20-07-2014,1.451804
21-07-2014,1.451804
22-07-2014,1.450947
23-07-2014,1.44624
24-07-2014,1.444937
25-07-2014,1.447688
26-07-2014,1.451957
27-07-2014,1.452928
28-07-2014,1.452928
29-07-2014,1.452278
30-07-2014,1.454688
31-07-2014,1.459154
01-08-2014,1.457935
02-08-2014,1.465254
03-08-2014,1.466379
04-08-2014,1.466379
05-08-2014,1.464053
06-08-2014,1.465244
07-08-2014,1.461345
08-08-2014,1.45906
09-08-2014,1.471505
10-08-2014,1.47147
11-08-2014,1.471391
12-08-2014,1.462864
13-08-2014,1.462751
14-08-2014,1.460491
15-08-2014,1.457659
16-08-2014,1.458862
17-08-2014,1.460449
18-08-2014,1.460557
19-08-2014,1.454978
20-08-2014,1.457691
21-08-2014,1.455783
22-08-2014,1.453853
23-08-2014,1.448504
25-08-2014,1.449867
26-08-2014,1.448906
27-08-2014,1.44269
28-08-2014,1.432368
29-08-2014,1.42985
30-08-2014,1.428312
31-08-2014,1.428733
01-09-2014,1.428648
02-09-2014,1.426681
03-09-2014,1.433827
04-09-2014,1.429397
05-09-2014,1.408642
06-09-2014,1.410111
08-09-2014,1.409425
09-09-2014,1.414964
10-09-2014,1.421051
11-09-2014,1.413446
12-09-2014,1.427469
13-09-2014,1.434928
14-09-2014,1.434928
15-09-2014,1.431233
16-09-2014,1.425702
17-09-2014,1.425702
18-09-2014,1.418175
19-09-2014,1.41446
20-09-2014,1.408202
21-09-2014,1.406148
22-09-2014,1.406148
23-09-2014,1.416143
24-09-2014,1.423216
26-09-2014,1.413789
27-09-2014,1.415485
28-09-2014,1.414728
29-09-2014,1.414773
30-09-2014,1.414465
01-10-2014,1.414985
02-10-2014,1.409717
03-10-2014,1.408609
04-10-2014,1.408609
05-10-2014,1.408609
06-10-2014,1.406422
07-10-2014,1.411856
08-10-2014,1.411856
09-10-2014,1.418901
10-10-2014,1.415973
11-10-2014,1.413109
12-10-2014,1.414016
13-10-2014,1.414016
14-10-2014,1.420206
15-10-2014,1.42451
16-10-2014,1.444698
17-10-2014,1.443534
18-10-2014,1.436891
19-10-2014,1.439165
20-10-2014,1.439165
21-10-2014,1.442978
22-10-2014,1.428057
23-10-2014,1.420139
24-10-2014,1.420413
25-10-2014,1.422565
26-10-2014,1.423438
27-10-2014,1.423438
28-10-2014,1.429056
29-10-2014,1.426236
30-10-2014,1.420879
31-10-2014,1.411504
01-11-2014,1.413568
02-11-2014,1.411028
03-11-2014,1.411028
04-11-2014,1.413683
05-11-2014,1.431537
06-11-2014,1.421469
07-11-2014,1.418347
08-11-2014,1.411941
09-11-2014,1.411092
10-11-2014,1.411092
11-11-2014,1.409301
12-11-2014,1.412742
13-11-2014,1.406936
14-11-2014,1.417153
15-11-2014,1.411469
16-11-2014,1.414076
17-11-2014,1.414076
18-11-2014,1.408763
19-11-2014,1.418442
20-11-2014,1.423195
21-11-2014,1.417031
22-11-2014,1.392901
23-11-2014,1.391848
24-11-2014,1.391848
25-11-2014,1.40238
26-11-2014,1.404169
27-11-2014,1.405516
28-11-2014,1.41548
29-11-2014,1.420679
30-11-2014,1.421668
01-12-2014,1.421668
02-12-2014,1.418182
03-12-2014,1.411867
04-12-2014,1.398572
05-12-2014,1.413844
06-12-2014,1.404928
07-12-2014,1.40467
08-12-2014,1.40467
09-12-2014,1.411055
10-12-2014,1.418023
11-12-2014,1.427391
12-12-2014,1.430808
13-12-2014,1.439201
14-12-2014,1.443589
15-12-2014,1.443589
16-12-2014,1.450096
17-12-2014,1.452169
18-12-2014,1.445827
19-12-2014,1.426239
20-12-2014,1.421098
21-12-2014,1.419052
22-12-2014,1.419052
23-12-2014,1.426891
24-12-2014,1.414666
25-12-2014,1.416618
26-12-2014,1.417734
27-12-2014,1.413338
28-12-2014,1.418397
29-12-2014,1.418397
30-12-2014,1.417356
31-12-2014,1.411855
04-01-2015,1.414552
05-01-2015,1.414552
06-01-2015,1.404922
07-01-2015,1.409423
08-01-2015,1.401474
09-01-2015,1.394767
10-01-2015,1.403145
11-01-2015,1.405218
12-01-2015,1.405218
13-01-2015,1.411748
14-01-2015,1.406134
15-01-2015,1.410188
16-01-2015,1.383856
17-01-2015,1.379818
18-01-2015,1.385724
19-01-2015,1.385724
20-01-2015,1.391224
21-01-2015,1.397639
22-01-2015,1.431738
23-01-2015,1.411923
24-01-2015,1.397559
25-01-2015,1.39209
26-01-2015,1.39209
27-01-2015,1.40069
28-01-2015,1.409919
29-01-2015,1.412406
30-01-2015,1.429307
31-01-2015,1.435629
01-02-2015,1.436728
02-02-2015,1.436728
03-02-2015,1.427144
04-02-2015,1.427635
05-02-2015,1.432386
06-02-2015,1.419379
07-02-2015,1.420381
08-02-2015,1.416777
09-02-2015,1.416777
10-02-2015,1.408888
11-02-2015,1.417269
12-02-2015,1.429247
13-02-2015,1.421921
14-02-2015,1.420429
15-02-2015,1.417061
16-02-2015,1.41769
17-02-2015,1.420074
18-02-2015,1.412826
19-02-2015,1.413116
20-02-2015,1.421722
21-02-2015,1.422993
22-02-2015,1.426077
23-02-2015,1.426077
24-02-2015,1.425687
25-02-2015,1.427128
26-02-2015,1.41161
27-02-2015,1.401769
28-02-2015,1.400422
01-03-2015,1.400203
02-03-2015,1.400203
03-03-2015,1.403732
04-03-2015,1.39536
05-03-2015,1.37708
06-03-2015,1.373936
07-03-2015,1.369265
08-03-2015,1.368862
09-03-2015,1.368862
10-03-2015,1.365697
11-03-2015,1.355844
12-03-2015,1.349498
13-03-2015,1.346463
14-03-2015,1.345334
15-03-2015,1.341658
16-03-2015,1.341658
17-03-2015,1.352548
18-03-2015,1.352612
19-03-2015,1.359254
20-03-2015,1.354868
21-03-2015,1.361475
22-03-2015,1.358407
23-03-2015,1.358407
24-03-2015,1.366106
25-03-2015,1.364959
26-03-2015,1.374449
27-03-2015,1.361588
28-03-2015,1.370632
29-03-2015,1.373657
30-03-2015,1.373657
31-03-2015,1.373871
01-04-2015,1.361126
02-04-2015,1.356535
03-04-2015,1.3683
04-04-2015,1.369456
05-04-2015,1.370049
06-04-2015,1.370049
07-04-2015,1.369057
08-04-2015,1.355122
09-04-2015,1.354239
10-04-2015,1.341987
11-04-2015,1.332514
12-04-2015,1.33278
13-04-2015,1.333537
14-04-2015,1.331405
15-04-2015,1.332193
16-04-2015,1.315505
17-04-2015,1.311968
18-04-2015,1.321455
19-04-2015,1.322769
20-04-2015,1.322769
21-04-2015,1.312837
22-04-2015,1.320634
23-04-2015,1.313643
24-04-2015,1.315652
25-04-2015,1.321047
26-04-2015,1.324647
27-04-2015,1.324647
28-04-2015,1.317748
29-04-2015,1.321367
30-04-2015,1.336401
01-05-2015,1.354994
02-05-2015,1.361551
03-05-2015,1.36141
04-05-2015,1.36141
05-05-2015,1.350811
06-05-2015,1.349262
07-05-2015,1.365642
08-05-2015,1.3695
09-05-2015,1.355894
10-05-2015,1.352286
11-05-2015,1.352286
12-05-2015,1.349951
13-05-2015,1.346148
14-05-2015,1.35729
15-05-2015,1.364903
16-05-2015,1.375722
17-05-2015,1.37541
18-05-2015,1.37541
19-05-2015,1.377241
20-05-2015,1.362973
21-05-2015,1.355287
22-05-2015,1.35806
23-05-2015,1.35632
24-05-2015,1.352052
25-05-2015,1.352052
26-05-2015,1.351417
27-05-2015,1.351112
28-05-2015,1.359672
29-05-2015,1.361233
30-05-2015,1.368961
31-05-2015,1.368952
01-06-2015,1.368952
02-06-2015,1.370522
03-06-2015,1.38482
04-06-2015,1.401857
05-06-2015,1.404987
06-06-2015,1.386194
07-06-2015,1.382216
08-06-2015,1.382216
09-06-2015,1.398762
10-06-2015,1.391347
11-06-2015,1.389598
12-06-2015,1.383405
13-06-2015,1.388366
14-06-2015,1.386658
15-06-2015,1.386658
16-06-2015,1.386988
17-06-2015,1.384613
18-06-2015,1.386868
19-06-2015,1.390959
20-06-2015,1.392765
21-06-2015,1.393446
22-06-2015,1.393446
23-06-2015,1.397575
24-06-2015,1.378167
25-06-2015,1.388467
26-06-2015,1.383078
27-06-2015,1.374673
28-06-2015,1.375645
29-06-2015,1.375645
30-06-2015,1.393324
01-07-2015,1.391539
02-07-2015,1.393131
03-07-2015,1.391923
04-07-2015,1.394371
05-07-2015,1.39722
06-07-2015,1.39722
07-07-2015,1.399758
08-07-2015,1.397258
09-07-2015,1.40713
10-07-2015,1.399661
11-07-2015,1.41674
12-07-2015,1.412765
13-07-2015,1.412765
14-07-2015,1.404306
15-07-2015,1.403378
16-07-2015,1.41601
17-07-2015,1.408825
18-07-2015,1.4094
19-07-2015,1.405176
20-07-2015,1.405176
21-07-2015,1.408975
22-07-2015,1.418541
23-07-2015,1.420456
24-07-2015,1.433469
25-07-2015,1.434845
26-07-2015,1.43169
27-07-2015,1.43169
28-07-2015,1.447206
29-07-2015,1.429165
30-07-2015,1.424027
31-07-2015,1.419764
01-08-2015,1.437689
02-08-2015,1.437727
03-08-2015,1.437727
04-08-2015,1.43999
05-08-2015,1.437944
06-08-2015,1.437178
07-08-2015,1.433994
08-08-2015,1.439532
09-08-2015,1.440724
10-08-2015,1.440724
11-08-2015,1.436044
12-08-2015,1.44865
13-08-2015,1.451115
14-08-2015,1.45663
15-08-2015,1.453081
16-08-2015,1.454659
17-08-2015,1.454659
18-08-2015,1.448227
19-08-2015,1.441133
20-08-2015,1.457935
21-08-2015,1.464855
22-08-2015,1.495215
23-08-2015,1.501805
24-08-2015,1.501805
25-08-2015,1.527118
26-08-2015,1.525911
27-08-2015,1.515973
28-08-2015,1.487849
29-08-2015,1.481834
30-08-2015,1.47633
31-08-2015,1.47633
01-09-2015,1.480987
02-09-2015,1.490945
03-09-2015,1.491722
04-09-2015,1.469884
05-09-2015,1.477171
06-09-2015,1.480103
07-09-2015,1.480103
08-09-2015,1.486447
09-09-2015,1.475899
10-09-2015,1.476666
11-09-2015,1.490235
12-09-2015,1.505048
13-09-2015,1.503339
14-09-2015,1.503339
15-09-2015,1.500671
16-09-2015,1.49426
17-09-2015,1.490065
18-09-2015,1.493919
19-09-2015,1.493633
20-09-2015,1.494787
21-09-2015,1.494787
22-09-2015,1.483458
23-09-2015,1.476565
24-09-2015,1.492252
25-09-2015,1.49894
26-09-2015,1.488816
27-09-2015,1.492396
28-09-2015,1.492396
29-09-2015,1.502424
30-09-2015,1.510456
01-10-2015,1.49349
02-10-2015,1.48555
03-10-2015,1.481547
04-10-2015,1.474734
05-10-2015,1.474734
06-10-2015,1.464362
07-10-2015,1.469393
08-10-2015,1.465018
09-10-2015,1.469297
10-10-2015,1.47124
11-10-2015,1.470444
12-10-2015,1.470444
13-10-2015,1.474409
14-10-2015,1.479568
15-10-2015,1.483321
16-10-2015,1.468395
17-10-2015,1.471372
18-10-2015,1.46625
19-10-2015,1.46625
20-10-2015,1.471391
21-10-2015,1.472436
22-10-2015,1.486939
23-10-2015,1.457777
24-10-2015,1.450477
25-10-2015,1.450748
26-10-2015,1.450748
27-10-2015,1.450831
28-10-2015,1.462413
29-10-2015,1.453869
30-10-2015,1.444359
31-10-2015,1.441267
01-11-2015,1.438595
02-11-2015,1.438595
03-11-2015,1.44371
04-11-2015,1.434135
05-11-2015,1.428919
06-11-2015,1.431332
07-11-2015,1.429372
08-11-2015,1.428694
09-11-2015,1.428694
10-11-2015,1.42945
11-11-2015,1.417919
12-11-2015,1.425052
13-11-2015,1.433918
14-11-2015,1.430682
15-11-2015,1.435152
16-11-2015,1.435152
17-11-2015,1.430602
18-11-2015,1.417381
19-11-2015,1.419333
20-11-2015,1.425879
21-11-2015,1.420525
22-11-2015,1.421514
23-11-2015,1.421514
24-11-2015,1.417651
25-11-2015,1.419085
26-11-2015,1.411856
27-11-2015,1.410691
28-11-2015,1.415793
29-11-2015,1.416746
30-11-2015,1.416746
01-12-2015,1.407998
02-12-2015,1.418788
03-12-2015,1.412827
04-12-2015,1.458745
05-12-2015,1.454915
06-12-2015,1.453593
07-12-2015,1.453593
08-12-2015,1.465422
09-12-2015,1.47863
10-12-2015,1.494554
11-12-2015,1.487644
12-12-2015,1.50486
13-12-2015,1.512531
14-12-2015,1.512531
15-12-2015,1.516433
16-12-2015,1.499296
17-12-2015,1.511066
18-12-2015,1.509489
19-12-2015,1.503338
20-12-2015,1.516777
21-12-2015,1.516777
22-12-2015,1.529242
23-12-2015,1.528436
24-12-2015,1.509978
25-12-2015,1.515525
26-12-2015,1.516468
27-12-2015,1.515376
28-12-2015,1.515376
29-12-2015,1.525089
30-12-2015,1.512359
31-12-2015,1.516028
01-01-2016,1.504542
02-01-2016,1.504962
03-01-2016,1.504684
04-01-2016,1.504684
05-01-2016,1.507376
06-01-2016,1.502403
07-01-2016,1.515682
08-01-2016,1.526788
09-01-2016,1.541327
10-01-2016,1.548321
11-01-2016,1.548321
12-01-2016,1.547611
13-01-2016,1.548503
14-01-2016,1.549766
15-01-2016,1.561943
16-01-2016,1.589809
17-01-2016,1.586206
18-01-2016,1.586206
19-01-2016,1.580502
20-01-2016,1.582342
21-01-2016,1.591732
22-01-2016,1.543898
23-01-2016,1.531181
24-01-2016,1.525429
25-01-2016,1.525429
26-01-2016,1.542756
27-01-2016,1.525192
28-01-2016,1.525728
29-01-2016,1.542065
30-01-2016,1.526894
31-01-2016,1.513138
01-02-2016,1.513138
02-02-2016,1.524856
03-02-2016,1.531054
04-02-2016,1.530703
05-02-2016,1.535271
06-02-2016,1.543892
07-02-2016,1.552654
08-02-2016,1.552654
09-02-2016,1.557811
10-02-2016,1.561483
11-02-2016,1.568526
12-02-2016,1.586066
13-02-2016,1.553469
14-02-2016,1.558431
15-02-2016,1.558431
16-02-2016,1.541929
17-02-2016,1.545016
18-02-2016,1.525011
19-02-2016,1.524036
20-02-2016,1.534507
21-02-2016,1.532444
22-02-2016,1.532444
23-02-2016,1.508818
24-02-2016,1.519233
25-02-2016,1.517195
26-02-2016,1.500352
27-02-2016,1.48178
28-02-2016,1.477093
29-02-2016,1.477093
01-03-2016,1.469981
02-03-2016,1.453842
03-03-2016,1.459051
04-03-2016,1.467892
05-03-2016,1.470514
06-03-2016,1.465455
07-03-2016,1.465455
08-03-2016,1.461926
09-03-2016,1.47801
10-03-2016,1.46063
11-03-2016,1.494324
12-03-2016,1.476144
13-03-2016,1.473364
14-03-2016,1.473364
15-03-2016,1.474811
16-03-2016,1.483713
17-03-2016,1.478689
18-03-2016,1.472458
19-03-2016,1.464898
20-03-2016,1.465686
21-03-2016,1.465686
22-03-2016,1.469434
23-03-2016,1.463496
24-03-2016,1.473562
25-03-2016,1.481275
26-03-2016,1.481279
27-03-2016,1.481589
28-03-2016,1.481589
29-03-2016,1.475882
30-03-2016,1.475801
31-03-2016,1.469356
01-04-2016,1.476951
02-04-2016,1.484979
03-04-2016,1.482596
04-04-2016,1.482596
05-04-2016,1.486252
06-04-2016,1.500994
07-04-2016,1.494249
08-04-2016,1.496485
09-04-2016,1.483014
10-04-2016,1.480585
11-04-2016,1.480585
12-04-2016,1.473347
13-04-2016,1.453085
14-04-2016,1.444901
15-04-2016,1.445802
16-04-2016,1.450658
17-04-2016,1.447006
18-04-2016,1.447006
19-04-2016,1.450153
